season,weekday,weathersit,temp,atemp,hum,windspeed,cnt,time_of_day
Winter,2,Mist,2.34,1.9982,0.93,0,20,Night
Winter,3,Mist,2.34,1.9982,0.93,0,3,Night
Winter,3,Light Rain,2.34,-0.9982,0.93,8.9981,7,Night
Winter,3,Light Rain,2.34,-0.9982,0.93,8.9981,3,Night
Winter,3,Light Rain,2.34,-0.9982,0.93,8.9981,2,Night
Winter,3,Mist,2.34,1.0016,0.93,6.0032,7,Morning
Winter,3,Mist,2.34,1.0016,0.93,6.0032,32,Morning
Winter,3,Mist,3.28,1.0016,0.92,7.0015,90,Morning
Winter,3,Mist,3.28,1.0016,0.93,7.0015,197,Morning
Winter,3,Mist,3.28,1.0016,0.93,7.0015,109,Morning
Winter,3,Mist,4.22,1.9982,0.93,8.9981,47,Morning
Winter,3,Mist,5.16,3.998,0.87,6.0032,52,Morning
Winter,3,Mist,6.1,5.0012,0.81,6.0032,70,Morning
Winter,3,Clear,10.8,11.0006,0.62,19.0012,78,Evening
Winter,3,Clear,10.8,11.0006,0.58,16.9979,75,Evening
Winter,3,Clear,10.8,11.0006,0.54,19.0012,82,Evening
Winter,3,Clear,9.86,9.9974,0.58,26.0027,104,Evening
Winter,3,Clear,8.92,5.9978,0.57,22.0028,197,Evening
Winter,3,Clear,7.98,5.0012,0.61,19.0012,161,Evening
Winter,3,Clear,7.04,3.0014,0.57,27.9993,112,Evening
Winter,3,Clear,7.04,3.998,0.49,19.9995,76,Night
Winter,3,Clear,7.04,3.0014,0.49,27.9993,59,Night
Winter,3,Clear,6.1,3.998,0.52,11.0014,59,Night
Winter,3,Clear,6.1,1.9982,0.52,31.0009,28,Night
Winter,4,Clear,4.22,-0.9982,0.56,26.0027,13,Night
Winter,4,Clear,4.22,1.9982,0.56,0,5,Night
Winter,4,Clear,4.22,1.9982,0.56,0,2,Night
Winter,4,Clear,4.22,1.0016,0.56,11.0014,1,Night
Winter,4,Clear,4.22,1.0016,0.56,11.0014,1,Night
Winter,4,Clear,3.28,-0.9982,0.6,15.0013,6,Morning
Winter,4,Clear,2.34,-2.0014,0.6,15.0013,35,Morning
Winter,4,Clear,2.34,-2.0014,0.55,15.0013,101,Morning
Winter,4,Clear,2.34,-2.0014,0.55,19.0012,249,Morning
Winter,4,Mist,3.28,-0.9982,0.52,15.0013,143,Morning
Winter,4,Clear,4.22,-0.9982,0.48,19.9995,57,Morning
Winter,4,Mist,5.16,1.9982,0.45,11.0014,68,Morning
Winter,4,Mist,6.1,5.9978,0.42,0,84,Morning
Winter,4,Mist,5.16,3.0014,0.45,7.0015,98,Evening
Winter,4,Mist,6.1,3.998,0.45,8.9981,81,Evening
Winter,4,Mist,7.04,5.0012,0.45,12.998,70,Evening
Winter,4,Mist,6.1,3.998,0.49,8.9981,91,Evening
Winter,4,Mist,6.1,5.0012,0.49,7.0015,215,Evening
Winter,4,Mist,4.22,1.0016,0.56,12.998,185,Evening
Winter,4,Clear,4.22,-0.9982,0.56,22.0028,152,Evening
Winter,4,Mist,4.22,-0.0016,0.6,19.0012,126,Night
Winter,4,Mist,3.28,-0.9982,0.6,16.9979,57,Night
Winter,4,Mist,3.28,-2.0014,0.65,19.0012,56,Night
Winter,4,Mist,3.28,-2.0014,0.65,22.0028,31,Night
Winter,5,Mist,3.28,-0.9982,0.7,16.9979,21,Night
Winter,5,Mist,3.28,-0.9982,0.7,16.9979,6,Night
Winter,5,Light Rain,3.28,-0.0016,0.75,11.0014,2,Night
Winter,5,Light Rain,2.34,-2.0014,0.8,19.9995,1,Night
Winter,5,Mist,2.34,1.0016,0.87,6.0032,1,Night
Winter,5,Clear,3.28,-2.998,0.6,27.9993,5,Morning
Winter,5,Clear,2.34,-2.0014,0.55,16.9979,27,Morning
Winter,5,Clear,1.4,-4.0012,0.51,19.0012,68,Morning
Winter,5,Clear,1.4,-4.0012,0.47,22.0028,217,Morning
Winter,5,Clear,1.4,-4.0012,0.51,23.9994,166,Morning
Winter,5,Clear,1.4,-4.9978,0.47,31.0009,63,Morning
Winter,5,Clear,2.34,-4.0012,0.41,31.0009,59,Morning
Winter,5,Clear,2.34,-4.0012,0.27,39.0007,78,Morning
Winter,5,Clear,1.4,-6.001,0.21,39.0007,73,Evening
Winter,5,Clear,1.4,-6.001,0.25,35.0008,62,Evening
Winter,5,Clear,-0.48,-8.0008,0.26,30.0026,65,Evening
Winter,5,Clear,-0.48,-6.9976,0.26,23.9994,97,Evening
Winter,5,Clear,-1.42,-8.0008,0.28,23.9994,161,Evening
Winter,5,Clear,-2.36,-8.0008,0.3,16.9979,120,Evening
Winter,5,Clear,-2.36,-8.9974,0.3,22.0028,96,Evening
Winter,5,Clear,-3.3,-10.9972,0.33,27.9993,53,Night
Winter,5,Clear,-4.24,-10.9972,0.38,19.0012,41,Night
Winter,5,Clear,-5.18,-14.0002,0.41,26.0027,34,Night
Winter,5,Clear,-5.18,-12.997,0.38,22.0028,27,Night
Winter,6,Clear,-6.12,-14.0002,0.45,16.9979,13,Night
Winter,6,Mist,-6.12,-16,0.41,26.0027,12,Night
Winter,6,Mist,-6.12,-14.0002,0.41,16.9979,11,Night
Winter,6,Mist,-6.12,-14.0002,0.41,19.0012,7,Night
Winter,6,Mist,-7.06,-14.9968,0.48,19.9995,3,Night
Winter,6,Mist,-7.06,-14.0002,0.44,15.0013,2,Morning
Winter,6,Clear,-7.06,-14.9968,0.44,19.0012,8,Morning
Winter,6,Clear,-7.06,-16,0.44,22.0028,27,Morning
Winter,6,Clear,-6.12,-14.0002,0.41,16.9979,40,Morning
Winter,6,Mist,-6.12,-12.0004,0.41,11.0014,53,Morning
Winter,6,Mist,-5.18,-10.9972,0.38,8.9981,63,Morning
Winter,6,Mist,-5.18,-8.9974,0.38,7.0015,70,Morning
Winter,6,Clear,-4.24,-4.9978,0.35,0,84,Evening
Winter,6,Clear,-3.3,-6.9976,0.33,7.0015,75,Evening
Winter,6,Clear,-2.36,-6.001,0.28,0,103,Evening
Winter,6,Clear,-2.36,-6.9976,0.28,12.998,83,Evening
Winter,6,Clear,-2.36,-2.998,0.28,0,67,Evening
Winter,6,Clear,-4.24,-10.0006,0.35,12.998,54,Evening
Winter,6,Clear,-4.24,-8.9974,0.35,8.9981,59,Evening
Winter,6,Clear,-5.18,-10.9972,0.45,11.0014,45,Night
Winter,6,Clear,-5.18,-8.9974,0.41,6.0032,39,Night
Winter,6,Clear,-5.18,-6.001,0.49,0,30,Night
Winter,6,Clear,-6.12,-10.9972,0.57,7.0015,33,Night
Winter,0,Clear,-6.12,-10.9972,0.57,7.0015,22,Night
Winter,0,Clear,-6.12,-10.9972,0.57,7.0015,13,Night
Winter,0,Clear,-7.06,-12.0004,0.62,8.9981,18,Night
Winter,0,Clear,-7.06,-12.0004,0.62,8.9981,5,Night
Winter,0,Mist,-6.12,-10.9972,0.57,7.0015,3,Morning
Winter,0,Mist,-6.12,-10.9972,0.57,7.0015,1,Morning
Winter,0,Clear,-4.24,-8.9974,0.58,11.0014,2,Morning
Winter,0,Clear,-5.18,-10.9972,0.62,11.0014,19,Morning
Winter,0,Clear,-3.3,-10.9972,0.54,23.9994,28,Morning
Winter,0,Clear,-1.42,-8.9974,0.46,26.0027,58,Morning
Winter,0,Clear,-1.42,-6.9976,0.43,15.0013,99,Morning
Winter,0,Clear,-0.48,-8.0008,0.37,31.0009,116,Morning
Winter,0,Clear,-1.42,-8.9974,0.33,26.0027,87,Evening
Winter,0,Clear,-0.48,-6.9976,0.28,23.9994,110,Evening
Winter,0,Clear,-0.48,-6.9976,0.28,23.9994,77,Evening
Winter,0,Clear,-0.48,-6.9976,0.26,22.0028,65,Evening
Winter,0,Clear,-1.42,-8.9974,0.26,26.0027,55,Evening
Winter,0,Clear,-2.36,-8.0008,0.3,16.9979,49,Evening
Winter,0,Clear,-2.36,-8.0008,0.3,19.0012,50,Evening
Winter,0,Clear,-3.3,-8.9974,0.36,16.9979,35,Night
Winter,0,Clear,-3.3,-8.9974,0.36,12.998,25,Night
Winter,0,Clear,-4.24,-10.0006,0.38,12.998,28,Night
Winter,0,Clear,-5.18,-12.0004,0.41,15.0013,21,Night
Winter,1,Clear,-5.18,-12.0004,0.41,12.998,7,Night
Winter,1,Clear,-6.12,-12.997,0.45,12.998,1,Night
Winter,1,Clear,-6.12,-14.0002,0.45,16.9979,1,Night
Winter,1,Clear,-7.06,-12.0004,0.48,8.9981,1,Night
Winter,1,Clear,-7.06,-12.0004,0.48,8.9981,5,Morning
Winter,1,Clear,-7.06,-10.9972,0.48,6.0032,15,Morning
Winter,1,Clear,-7.06,-8.0008,0.48,0,84,Morning
Winter,1,Clear,-6.12,-6.9976,0.49,0,177,Morning
Winter,1,Clear,-5.18,-6.001,0.41,0,102,Morning
Winter,1,Clear,-3.3,-6.9976,0.42,0,40,Morning
Winter,1,Clear,-3.3,-8.0008,0.46,8.9981,46,Morning
Winter,1,Mist,-2.36,-6.9976,0.42,12.998,63,Morning
Winter,1,Mist,-1.42,-6.9976,0.43,15.0013,60,Evening
Winter,1,Mist,-1.42,-6.9976,0.46,15.0013,45,Evening
Winter,1,Clear,-0.48,-4.9978,0.4,11.0014,57,Evening
Winter,1,Clear,-0.48,-6.001,0.47,16.9979,70,Evening
Winter,1,Clear,-1.42,-8.0008,0.5,16.9979,184,Evening
Winter,1,Clear,-1.42,-6.9976,0.59,12.998,153,Evening
Winter,1,Clear,-1.42,-6.001,0.54,11.0014,106,Evening
Winter,1,Clear,-1.42,-6.9976,0.59,12.998,81,Night
Winter,1,Clear,-1.42,-6.001,0.63,11.0014,59,Night
Winter,1,Mist,-1.42,-6.9976,0.63,15.0013,35,Night
Winter,1,Mist,-0.48,-6.001,0.64,16.9979,24,Night
Winter,2,Mist,-0.48,-6.9976,0.69,19.0012,9,Night
Winter,2,Mist,-0.48,-4.9978,0.69,11.0014,5,Night
Winter,2,Clear,-0.48,-6.001,0.69,15.0013,2,Night
Winter,2,Clear,-1.42,-4.9978,0.74,7.0015,1,Night
Winter,2,Clear,-1.42,-6.9976,0.74,15.0013,9,Morning
Winter,2,Clear,-0.48,-4.0012,0.74,7.0015,36,Morning
Winter,2,Clear,-0.48,-6.001,0.74,15.0013,108,Morning
Winter,2,Mist,-0.48,-4.0012,0.74,8.9981,238,Morning
Winter,2,Mist,1.4,-0.9982,0.64,6.0032,144,Morning
Winter,2,Mist,2.34,-0.0016,0.6,7.0015,55,Morning
Winter,2,Mist,3.28,-0.0016,0.6,8.9981,61,Morning
Winter,2,Mist,4.22,3.0014,0.56,6.0032,106,Morning
Winter,2,Mist,4.22,1.9982,0.56,8.9981,93,Evening
Winter,2,Mist,6.1,5.9978,0.45,0,68,Evening
Winter,2,Mist,7.04,7.001,0.42,0,84,Evening
Winter,2,Mist,7.04,7.001,0.42,0,116,Evening
Winter,2,Clear,6.1,5.9978,0.45,0,222,Evening
Winter,2,Mist,6.1,5.0012,0.49,6.0032,225,Evening
Winter,2,Mist,4.22,1.0016,0.65,11.0014,146,Evening
Winter,2,Clear,3.28,-0.9982,0.65,12.998,119,Night
Winter,2,Clear,3.28,-0.9982,0.65,12.998,45,Night
Winter,2,Clear,2.34,-0.9982,0.64,11.0014,53,Night
Winter,2,Mist,2.34,-0.9982,0.64,11.0014,40,Night
Winter,3,Mist,2.34,-0.9982,0.69,8.9981,17,Night
Winter,3,Mist,3.28,-0.0016,0.65,8.9981,5,Night
Winter,3,Light Rain,2.34,-0.9982,0.69,12.998,10,Night
Winter,3,Light Rain,1.4,-4.0012,0.86,19.0012,1,Morning
Winter,3,Light Rain,1.4,-4.0012,0.86,19.0012,8,Morning
Winter,3,Light Rain,2.34,-2.0014,0.87,19.9995,30,Morning
Winter,3,Light Rain,2.34,-2.0014,0.87,19.9995,72,Morning
Winter,3,Light Rain,2.34,-2.0014,0.87,19.9995,58,Morning
Winter,3,Light Rain,2.34,-2.0014,0.93,19.0012,28,Morning
Winter,3,Light Rain,2.34,-2.998,0.93,22.0028,41,Morning
Winter,3,Light Rain,2.34,-2.998,0.93,22.0028,48,Morning
Winter,3,Light Rain,2.34,-2.998,0.93,22.0028,47,Evening
Winter,3,Light Rain,2.34,-2.998,0.93,23.9994,36,Evening
Winter,3,Light Rain,2.34,-4.0012,0.93,31.0009,43,Evening
Winter,3,Heavy Rain,2.34,-2.998,0.93,22.0028,36,Evening
Winter,3,Light Rain,1.4,-4.0012,0.93,23.9994,26,Evening
Winter,4,Clear,2.34,-0.9982,0.55,12.998,24,Evening
Winter,4,Clear,2.34,-0.0016,0.55,7.0015,84,Evening
Winter,4,Clear,1.4,-0.9982,0.69,6.0032,104,Evening
Winter,4,Clear,1.4,-0.9982,0.69,6.0032,79,Evening
Winter,4,Clear,0.46,-2.0014,0.74,6.0032,59,Night
Winter,4,Clear,0.46,-2.0014,0.74,6.0032,38,Night
Winter,4,Clear,0.46,-2.0014,0.74,6.0032,27,Night
Winter,4,Clear,0.46,-2.998,0.8,11.0014,16,Night
Winter,5,Mist,1.4,-2.0014,0.75,8.9981,9,Night
Winter,5,Mist,1.4,-2.0014,0.75,8.9981,3,Night
Winter,5,Mist,1.4,-2.0014,0.75,11.0014,2,Night
Winter,5,Mist,1.4,-0.9982,0.75,7.0015,1,Night
Winter,5,Mist,0.46,-2.0014,0.8,7.0015,4,Morning
Winter,5,Mist,0.46,-2.998,0.8,8.9981,16,Morning
Winter,5,Mist,-0.48,-2.998,0.86,6.0032,60,Morning
Winter,5,Mist,-0.48,-2.998,0.86,6.0032,157,Morning
Winter,5,Light Rain,0.46,-2.0014,0.86,6.0032,101,Morning
Winter,5,Light Rain,0.46,-2.0014,0.86,7.0015,49,Morning
Winter,5,Light Rain,0.46,-2.0014,0.93,7.0015,30,Morning
Winter,5,Light Rain,0.46,-2.0014,0.93,7.0015,29,Morning
Winter,5,Light Rain,0.46,-2.0014,0.93,7.0015,31,Evening
Winter,5,Light Rain,2.34,1.9982,0.8,0,38,Evening
Winter,5,Mist,1.4,1.0016,0.86,0,41,Evening
Winter,5,Clear,2.34,1.9982,0.8,0,80,Evening
Winter,5,Clear,3.28,-0.0016,0.75,8.9981,149,Evening
Winter,5,Clear,3.28,-0.9982,0.75,12.998,109,Evening
Winter,5,Mist,3.28,-0.0016,0.75,8.9981,89,Evening
Winter,5,Mist,3.28,-0.9982,0.7,12.998,62,Night
Winter,5,Mist,2.34,-0.9982,0.75,8.9981,58,Night
Winter,5,Clear,3.28,-2.0014,0.65,23.9994,26,Night
Winter,5,Clear,3.28,-0.9982,0.6,15.0013,23,Night
Winter,6,Clear,2.34,-2.998,0.64,23.9994,28,Night
Winter,6,Clear,2.34,-0.9982,0.64,12.998,20,Night
Winter,6,Clear,2.34,-0.9982,0.64,11.0014,15,Night
Winter,6,Clear,1.4,-2.0014,0.64,8.9981,8,Night
Winter,6,Clear,-0.48,-4.0012,0.69,7.0015,3,Night
Winter,6,Clear,-0.48,-4.0012,0.64,8.9981,2,Morning
Winter,6,Clear,-0.48,-4.0012,0.59,7.0015,5,Morning
Winter,6,Clear,0.46,-2.998,0.55,11.0014,34,Morning
Winter,6,Clear,0.46,-2.0014,0.59,6.0032,34,Morning
Winter,6,Mist,0.46,-2.0014,0.64,7.0015,55,Morning
Winter,6,Mist,0.46,-2.998,0.64,8.9981,64,Morning
Winter,6,Mist,1.4,-2.998,0.59,12.998,78,Morning
Winter,6,Mist,2.34,-0.9982,0.55,11.0014,65,Evening
Winter,6,Mist,2.34,-0.9982,0.6,8.9981,99,Evening
Winter,6,Clear,2.34,-2.0014,0.69,16.9979,120,Evening
Winter,6,Clear,3.28,-0.0016,0.6,11.0014,107,Evening
Winter,6,Clear,3.28,3.0014,0.6,0,91,Evening
Winter,6,Clear,2.34,-0.9982,0.69,8.9981,68,Evening
Winter,6,Mist,2.34,-2.0014,0.69,16.9979,58,Evening
Winter,6,Clear,0.46,-2.0014,0.74,6.0032,43,Night
Winter,6,Clear,0.46,-2.0014,0.74,6.0032,36,Night
Winter,6,Clear,-0.48,-2.998,0.8,6.0032,32,Night
Winter,6,Clear,-0.48,-2.998,0.8,6.0032,33,Night
Winter,0,Clear,-0.48,-4.0012,0.8,7.0015,33,Night
Winter,0,Clear,-1.42,-2.0014,0.8,0,29,Night
Winter,0,Clear,-0.48,-0.9982,0.8,0,11,Night
Winter,0,Clear,-1.42,-2.0014,0.93,0,8,Night
Winter,0,Clear,-1.42,-2.0014,0.93,0,1,Night
Winter,0,Clear,-1.42,-2.0014,0.86,0,3,Morning
Winter,0,Clear,-1.42,-2.0014,0.86,0,3,Morning
Winter,0,Mist,-1.42,-2.0014,0.86,0,12,Morning
Winter,0,Mist,-0.48,-0.9982,0.8,0,38,Morning
Winter,0,Mist,0.46,-0.0016,0.8,0,64,Morning
Winter,0,Clear,2.34,1.9982,0.75,0,59,Morning
Winter,0,Clear,6.1,5.0012,0.52,7.0015,97,Morning
Winter,0,Clear,5.16,3.0014,0.61,7.0015,84,Evening
Winter,0,Clear,5.16,3.998,0.61,6.0032,122,Evening
Winter,0,Clear,6.1,5.9978,0.56,0,109,Evening
Winter,0,Clear,6.1,5.9978,0.56,0,123,Evening
Winter,0,Clear,6.1,3.0014,0.56,12.998,77,Evening
Winter,0,Clear,4.22,1.0016,0.65,11.0014,65,Evening
Winter,0,Clear,4.22,1.0016,0.65,12.998,55,Evening
Winter,0,Mist,4.22,1.9982,0.65,7.0015,33,Night
Winter,0,Mist,3.28,-0.0016,0.7,11.0014,28,Night
Winter,0,Mist,3.28,-0.9982,0.7,12.998,21,Night
Winter,0,Mist,3.28,-2.0014,0.65,19.0012,21,Night
Winter,1,Mist,3.28,-0.9982,0.65,15.0013,7,Night
Winter,1,Clear,2.34,-2.0014,0.64,16.9979,7,Night
Winter,1,Clear,2.34,-0.9982,0.64,12.998,1,Night
Winter,1,Clear,2.34,-0.9982,0.64,12.998,2,Night
Winter,1,Clear,1.4,-2.998,0.59,15.0013,2,Night
Winter,1,Clear,0.46,-4.9978,0.64,19.0012,8,Morning
Winter,1,Clear,-0.48,-6.9976,0.69,22.0028,37,Morning
Winter,1,Mist,-0.48,-6.9976,0.64,19.0012,72,Morning
Winter,1,Mist,-0.48,-6.9976,0.59,19.0012,185,Morning
Winter,1,Mist,-0.48,-6.9976,0.59,19.9995,112,Morning
Winter,1,Mist,-0.48,-6.001,0.59,12.998,69,Morning
Winter,1,Mist,-0.48,-6.001,0.59,12.998,48,Morning
Winter,1,Mist,0.46,-2.0014,0.55,7.0015,68,Morning
Winter,1,Mist,-0.48,-0.9982,0.59,0,54,Evening
Winter,1,Mist,0.46,-2.998,0.55,8.9981,86,Evening
Winter,1,Mist,-0.48,-4.0012,0.59,8.9981,44,Evening
Winter,1,Mist,-0.48,-4.0012,0.56,12.998,86,Evening
Winter,1,Mist,-0.48,-6.001,0.59,12.998,161,Evening
Winter,1,Mist,-0.48,-6.001,0.55,15.0013,156,Evening
Winter,1,Clear,6.1,5.0012,0.61,7.0015,111,Evening
Winter,1,Light Rain,-0.48,-4.9978,0.59,11.0014,78,Night
Winter,1,Light Rain,-0.48,-2.998,0.59,6.0032,56,Night
Winter,1,Mist,-0.48,-4.0012,0.59,7.0015,34,Night
Winter,1,Mist,-0.48,-2.998,0.64,6.0032,17,Night
Winter,2,Mist,-0.48,-4.0012,0.64,7.0015,8,Night
Winter,2,Mist,-0.48,-4.0012,0.69,7.0015,3,Night
Winter,2,Mist,-0.48,-0.9982,0.69,0,2,Night
Winter,2,Mist,-0.48,-0.9982,0.69,0,2,Night
Winter,2,Light Rain,-1.42,-2.0014,0.93,0,3,Morning
Winter,2,Light Rain,-1.42,-2.0014,0.93,0,22,Morning
Winter,2,Light Rain,-0.48,-0.9982,0.93,0,52,Morning
Winter,2,Light Rain,-0.48,-0.9982,0.93,0,135,Morning
Winter,2,Mist,-0.48,-0.9982,0.93,0,116,Morning
Winter,2,Mist,-0.48,-0.9982,0.93,0,47,Morning
Winter,2,Mist,0.46,-0.0016,0.86,0,51,Morning
Winter,2,Mist,1.4,1.0016,0.86,0,55,Morning
Winter,2,Mist,1.4,1.0016,0.86,0,52,Evening
Winter,2,Mist,2.34,1.0016,0.8,6.0032,54,Evening
Winter,2,Mist,3.28,3.0014,0.75,0,52,Evening
Winter,2,Mist,3.28,-0.0016,0.75,8.9981,64,Evening
Winter,2,Mist,3.28,3.0014,0.75,0,176,Evening
Winter,2,Mist,3.28,1.0016,0.81,7.0015,168,Evening
Winter,2,Mist,3.28,-0.0016,0.81,8.9981,108,Evening
Winter,2,Mist,2.34,-0.9982,0.87,8.9981,74,Night
Winter,2,Mist,2.34,-0.9982,0.87,8.9981,64,Night
Winter,2,Mist,2.34,1.0016,0.87,6.0032,36,Night
Winter,2,Light Rain,1.4,-2.998,0.93,12.998,16,Night
Winter,3,Light Rain,2.34,-0.0016,0.93,7.0015,2,Night
Winter,3,Light Rain,2.34,-0.9982,0.93,12.998,3,Night
Winter,3,Light Rain,2.34,-0.9982,0.93,8.9981,4,Night
Winter,3,Light Rain,2.34,-0.9982,0.93,8.9981,1,Night
Winter,3,Light Rain,2.34,-2.0014,0.93,19.0012,1,Night
Winter,3,Light Rain,2.34,-0.0016,0.93,7.0015,3,Morning
Winter,3,Light Rain,2.34,-0.0016,0.93,7.0015,18,Morning
Winter,3,Light Rain,2.34,-2.0014,0.93,15.0013,49,Morning
Winter,3,Light Rain,2.34,-2.0014,0.93,15.0013,155,Morning
Winter,3,Mist,3.28,1.0016,0.93,6.0032,123,Morning
Winter,3,Mist,2.34,1.9982,1,0,61,Morning
Winter,3,Mist,3.28,-0.9982,0.93,12.998,52,Morning
Winter,3,Mist,3.28,-0.9982,0.93,15.0013,64,Morning
Winter,3,Clear,7.98,5.9978,0.93,11.0014,75,Evening
Winter,3,Clear,9.86,9.9974,0.82,26.0027,63,Evening
Winter,3,Clear,9.86,9.9974,0.76,22.0028,76,Evening
Winter,3,Clear,8.92,5.9978,0.71,19.9995,103,Evening
Winter,3,Clear,8.92,5.0012,0.53,35.0008,190,Evening
Winter,3,Clear,7.98,3.0014,0.42,36.9974,182,Evening
Winter,3,Clear,5.16,-0.0016,0.45,32.9975,91,Evening
Winter,3,Clear,3.28,-2.998,0.48,36.9974,75,Night
Winter,3,Clear,2.34,-2.998,0.47,22.0028,63,Night
Winter,3,Clear,2.34,-2.0014,0.44,16.9979,40,Night
Winter,3,Clear,1.4,-4.9978,0.44,30.0026,32,Night
Winter,4,Clear,1.4,-4.9978,0.4,30.0026,12,Night
Winter,4,Clear,1.4,-6.001,0.44,35.0008,5,Night
Winter,4,Clear,0.46,-4.9978,0.43,16.9979,2,Night
Winter,4,Clear,0.46,-4.9978,0.43,16.9979,1,Night
Winter,4,Clear,-0.48,-6.9976,0.5,19.9995,2,Morning
Winter,4,Clear,-0.48,-6.9976,0.43,23.9994,39,Morning
Winter,4,Clear,-1.42,-8.0008,0.5,22.0028,87,Morning
Winter,4,Clear,-1.42,-8.0008,0.5,23.9994,188,Morning
Winter,4,Clear,-0.48,-6.9976,0.47,19.9995,133,Morning
Winter,4,Clear,0.46,-6.001,0.43,22.0028,52,Morning
Winter,4,Clear,0.46,-6.9976,0.43,30.0026,64,Morning
Winter,4,Clear,1.4,-4.0012,0.4,23.9994,69,Morning
Winter,4,Clear,1.4,-4.9978,0.4,27.9993,51,Evening
Winter,4,Clear,2.34,-2.998,0.37,26.0027,47,Evening
Winter,4,Clear,2.34,-2.998,0.37,22.0028,60,Evening
Winter,4,Clear,2.34,-2.0014,0.37,16.9979,78,Evening
Winter,4,Clear,1.4,-2.998,0.4,12.998,175,Evening
Winter,4,Clear,1.4,-2.0014,0.4,11.0014,147,Evening
Winter,4,Clear,1.4,1.0016,0.4,0,96,Evening
Winter,4,Clear,1.4,-0.9982,0.47,6.0032,109,Night
Winter,4,Clear,0.46,-2.0014,0.55,7.0015,54,Night
Winter,4,Clear,0.46,-2.0014,0.51,6.0032,41,Night
Winter,4,Clear,1.4,-0.9982,0.47,7.0015,38,Night
Winter,5,Mist,1.4,1.0016,0.44,0,13,Night
Winter,5,Mist,-0.48,-0.9982,0.59,0,7,Night
Winter,5,Mist,-1.42,-4.9978,0.63,7.0015,1,Night
Winter,5,Mist,-1.42,-4.9978,0.63,7.0015,1,Night
Winter,5,Mist,-1.42,-6.001,0.63,8.9981,7,Morning
Winter,5,Mist,-0.48,-0.9982,0.55,0,28,Morning
Winter,5,Clear,-1.42,-2.0014,0.59,0,87,Morning
Winter,5,Clear,-1.42,-6.001,0.74,8.9981,220,Morning
Winter,5,Mist,-0.48,-4.0012,0.8,8.9981,127,Morning
Winter,5,Mist,1.4,-2.0014,0.51,8.9981,51,Morning
Winter,5,Clear,2.34,-0.9982,0.51,11.0014,64,Morning
Winter,5,Mist,3.28,-0.0016,0.48,11.0014,86,Morning
Winter,5,Mist,4.22,1.0016,0.5,15.0013,82,Evening
Winter,5,Mist,5.16,1.9982,0.45,11.0014,91,Evening
Winter,5,Mist,5.16,1.9982,0.48,16.9979,90,Evening
Winter,5,Mist,6.1,3.0014,0.42,15.0013,99,Evening
Winter,5,Mist,4.22,1.9982,0.56,8.9981,205,Evening
Winter,5,Mist,3.28,1.0016,0.6,7.0015,155,Evening
Winter,5,Mist,3.28,-0.0016,0.65,8.9981,103,Evening
Winter,5,Mist,3.28,-0.0016,0.65,11.0014,71,Night
Winter,5,Mist,3.28,-0.0016,0.7,11.0014,43,Night
Winter,5,Mist,3.28,-0.0016,0.65,11.0014,46,Night
Winter,5,Mist,3.28,-0.0016,0.7,8.9981,31,Night
Winter,6,Mist,3.28,-0.0016,0.7,11.0014,39,Night
Winter,6,Mist,3.28,-0.0016,0.65,11.0014,18,Night
Winter,6,Mist,3.28,-0.0016,0.75,11.0014,17,Night
Winter,6,Mist,3.28,-0.0016,0.75,11.0014,11,Night
Winter,6,Light Rain,2.34,-0.9982,0.93,8.9981,8,Night
Winter,6,Light Rain,1.4,-0.9982,1,6.0032,9,Morning
Winter,6,Light Rain,1.4,1.0016,1,0,4,Morning
Winter,6,Light Rain,2.34,1.0016,0.93,6.0032,4,Morning
Winter,6,Light Rain,1.4,-0.9982,1,6.0032,10,Morning
Winter,6,Light Rain,1.4,-0.9982,1,6.0032,20,Morning
Winter,6,Light Rain,1.4,-2.0014,1,8.9981,34,Morning
Winter,6,Light Rain,2.34,-0.9982,1,8.9981,47,Morning
Winter,6,Light Rain,2.34,-0.9982,1,11.0014,52,Morning
Winter,6,Light Rain,2.34,-0.9982,1,11.0014,72,Evening
Winter,6,Light Rain,2.34,1.9982,1,0,55,Evening
Winter,6,Light Rain,2.34,1.9982,1,0,60,Evening
Winter,6,Light Rain,2.34,-0.9982,1,8.9981,71,Evening
Winter,6,Mist,3.28,-2.0014,1,19.0012,78,Evening
Winter,6,Mist,5.16,-0.0016,0.93,30.0026,83,Evening
Winter,6,Mist,5.16,-0.0016,0.93,30.0026,84,Evening
Winter,6,Clear,6.1,3.0014,0.87,16.9979,69,Night
Winter,6,Clear,4.22,1.0016,1,12.998,56,Night
Winter,6,Clear,4.22,1.9982,0.93,8.9981,45,Night
Winter,6,Clear,4.22,1.0016,0.93,15.0013,59,Night
Winter,0,Clear,4.22,1.0016,0.7,12.998,39,Night
Winter,0,Clear,4.22,-0.9982,0.65,27.9993,44,Night
Winter,0,Clear,4.22,-0.9982,0.6,22.0028,20,Night
Winter,0,Clear,4.22,3.0014,0.6,6.0032,13,Night
Winter,0,Clear,4.22,-0.9982,0.6,23.9994,2,Night
Winter,0,Clear,4.22,1.0016,0.6,15.0013,1,Morning
Winter,0,Clear,4.22,1.0016,0.6,15.0013,1,Morning
Winter,0,Clear,3.28,-0.0016,0.65,11.0014,8,Morning
Winter,0,Clear,3.28,1.0016,0.65,7.0015,23,Morning
